,original_index,ratings,reviewer,titles,reviews,english,dates,replies,reply_dates,clean_review,combined_reviews,reviews_len,Buying experience,Digital,store,service,product not available,Product,fresh,non fresh,"value (quality, etc.)",price,Delivery Mode,Drive,Delivery,After Sales,Carrefour,Other brand,reimbursement,clean_BE,clean_PD,clean_DM,clean_AS
462,1060.0,4.0,Poon,commande de jouets reçus rapidement et…,commande de jouets reçus rapidement et bien emballés,Toys order received quickly and well wrapped,2020-11-19T18:47:00.000Z,,,commande de jouets reçus rapidement et bien emballés,commande de jouets reçus rapidement et… commande de jouets reçus rapidement et bien emballés,14.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0,0,1,0
463,1061.0,4.0,Poon,Carrefour Ecully : Bon Karma depuis quelques mois,"Carrefour Ecully :

 Depuis ces derniers mois, et exception du Drive durant le 1er confinement qui obligeait à une somme minimum pour commander et qui perdait vite ses nerfs, 

En ce qui concerne le magasin, quand on cherche des produits manquants on peut obtenir des renseignements voir un peu d'aide auprès de certains responsables qui assument consciencieusement leur tâche;

Quand une commande a été gênée par le 1er confinement par exemple et que le produit est resté ""oublié"" :
Demande faite à un responsable qui répercute au bon interlocuteur et le problème est traité et bien traité,

Il faut juste trouver le bon interlocuteur et  si c'est un responsable il a en général à coeur de régler le problème, de manière courtoise et efficace, 

En tout cas c'est ce qui m'est arrivé ces derniers mois, 

Un seul petit bémol : certaines personnes aux caisses qui rêvent de vous voir ailleurs quand vous indiquez un petit souci et qui d'emblée vous rêve ailleurs et peuvent être très désagréables 
Pas la majorité du tout, mais marquantes , donc ça laisse un très mauvais goût 

Mais En majorité j'ai rencontré des personnels impliqués et agréables (dommage pour les exceptions)","Carrefour Ecully:

 In recent months, and exception of the drive during the 1st confinement which required a minimum sum to order and which quickly lost its nerves,

Regarding the store, when looking for missing products you can get information to see some help from certain officials who conscientiously assume their task;

When an order was embarrassed by the 1st confinement for example and the product has remained ""forgotten"":
Asks for a person who has passed on to the good interlocutor and the problem is treated and well treated,

You just have to find the right interlocutor and if he is a manager he is in general at heart to solve the problem, in a courteous and efficient manner,

In any case, that's what has happened to me in recent months,

A single downside: some people with cases who dream of seeing you elsewhere when you indicate a little concern and who immediately dreams elsewhere and can be very unpleasant
Not the majority at all, but striking, so it leaves a very bad taste

But mostly I have met with staff involved and pleasant (damage to exceptions)",2020-11-16T18:16:32.000Z,,,"Carrefour Ecully : Depuis ces derniers mois, et exception du Drive durant le 1er confinement qui obligeait à une somme minimum pour commander et qui perdait vite ses nerfs, En ce qui concerne le magasin, quand on cherche des produits manquants on peut obtenir des renseignements voir un peu d'aide auprès de certains responsables qui assument consciencieusement leur tâche;Quand une commande a été gênée par le 1er confinement par exemple et que le produit est resté ""oublié"" :Demande faite à un responsable qui répercute au bon interlocuteur et le problème est traité et bien traité,Il faut juste trouver le bon interlocuteur et  si c'est un responsable il a en général à coeur de régler le problème, de manière courtoise et efficace, En tout cas c'est ce qui m'est arrivé ces derniers mois, Un seul petit bémol : certaines personnes aux caisses qui rêvent de vous voir ailleurs quand vous indiquez un petit souci et qui d'emblée vous rêve ailleurs et peuvent être très désagréables Pas la majorité du tout, mais marquantes , donc ça laisse un très mauvais goût Mais En majorité j'ai rencontré des personnels impliqués et agréables (dommage pour les exceptions)","Carrefour Ecully : Bon Karma depuis quelques mois Carrefour Ecully : Depuis ces derniers mois, et exception du Drive durant le 1er confinement qui obligeait à une somme minimum pour commander et qui perdait vite ses nerfs, En ce qui concerne le magasin, quand on cherche des produits manquants on peut obtenir des renseignements voir un peu d'aide auprès de certains responsables qui assument consciencieusement leur tâche;Quand une commande a été gênée par le 1er confinement par exemple et que le produit est resté ""oublié"" :Demande faite à un responsable qui répercute au bon interlocuteur et le problème est traité et bien traité,Il faut juste trouver le bon interlocuteur et  si c'est un responsable il a en général à coeur de régler le problème, de manière courtoise et efficace, En tout cas c'est ce qui m'est arrivé ces derniers mois, Un seul petit bémol : certaines personnes aux caisses qui rêvent de vous voir ailleurs quand vous indiquez un petit souci et qui d'emblée vous rêve ailleurs et peuvent être très désagréables Pas la majorité du tout, mais marquantes , donc ça laisse un très mauvais goût Mais En majorité j'ai rencontré des personnels impliqués et agréables (dommage pour les exceptions)",201.0,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0
464,1076.0,4.0,Poon,Drive Carrefour et ses petits partenaires...,"Je ne mets pas vos paroles en doute mais je n'ai jamais eu de problème majeur avec mon drive Carrefour de Gruchet-Le-Valasse (76). Les préparateurs de commande ont toujours fait preuve de professionnalisme. Les produits remplacés m'ont toujours satisfaite.
Par contre, en cette période de pandémie, je ne trouve plus certains articles qui ne sont proposés que par de petits partenaires mais à quel prix et dans quels délais ??? Je veux bien soutenir les français mais il ne faut pas abuser non plus !!! J'irai donc acheter ces quelques articles chez Lidl juste à côté de Carrefour.","I do not make your words in doubt but I have never had a major problem with my Carrefour Drive de Gruchet-le-Valasse (76). Order preparers have always been professionalism. The replaced products have always satisfied me.
On the other hand, during this period of pandemic, I no longer find certain articles which are only offered by small partners but at what price and in what deadlines ??? I want to support the French but we must not abuse either !!! So I will buy these few items from Lidl right next to Carrefour.",2020-11-03T22:16:53.000Z,,,"Je ne mets pas vos paroles en doute mais je n'ai jamais eu de problème majeur avec mon drive Carrefour de Gruchet-Le-Valasse (76). Les préparateurs de commande ont toujours fait preuve de professionnalisme. Les produits remplacés m'ont toujours satisfaite.Par contre, en cette période de pandémie, je ne trouve plus certains articles qui ne sont proposés que par de petits partenaires mais à quel prix et dans quels délais ??? Je veux bien soutenir les français mais il ne faut pas abuser non plus !!! J'irai donc acheter ces quelques articles chez Lidl juste à côté de Carrefour.","Drive Carrefour et ses petits partenaires... Je ne mets pas vos paroles en doute mais je n'ai jamais eu de problème majeur avec mon drive Carrefour de Gruchet-Le-Valasse (76). Les préparateurs de commande ont toujours fait preuve de professionnalisme. Les produits remplacés m'ont toujours satisfaite.Par contre, en cette période de pandémie, je ne trouve plus certains articles qui ne sont proposés que par de petits partenaires mais à quel prix et dans quels délais ??? Je veux bien soutenir les français mais il ne faut pas abuser non plus !!! J'irai donc acheter ces quelques articles chez Lidl juste à côté de Carrefour.",103.0,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,1,0,1,0
465,1111.0,4.0,Poon,J'ai utilisé le drive de carrefour,"J'ai utilisé le drive de Chambourcy :-(
 (je suis très habitué à celui de flins sur seine) cependant ma dernière commande le 24/09 il manquait environ 100 euros de marchandise !  Voilà plus d'une semaine que je les ai contacté et je reste sans nouvelle. Nous sommes le 4 octobre. 
Voilà je suis sidéré. Donc si vous utilisez le drive soyez très prudent. Et je ne dois pas etre le seul à me plaindre vu que le SAV ne m'a toujours pas répondu après bientôt 2 semaines.

Suite de l'histoire: finalement carrefour a fini par me rembourser, il est donc évident que je suis bien moins agacé. Mais je pense que tous les drives ne se valent pas. j'apprécie celui de Flins sur seine, pour mon autre expérience je suis bien plus mitigé. Merci au SAV","I used the Chambourcy drive :-(
 (I am very used to that of Flins sur Seine) However, my last order on 24/09 it was missing about 100 euros in goods! It's been more than a week that I contacted them and I stay without new ones. We are October 4.
Here I am amazed. So if you use the drive be very careful. And I must not be the only one to complain since the after -sales service has still not answered me after almost 2 weeks.

Continuation of the story: finally Carrefour ended up repaying me, so it is obvious that I am much less annoyed. But I think all drives are not equal. I appreciate that of Flins sur Seine, for my other experience I am much more mixed. Thank you to the after -sales service",2020-10-13T12:40:01.000Z,"Bonjour Philippe,",2020-10-05T09:43:09.290Z,"J'ai utilisé le drive de Chambourcy :-( (je suis très habitué à celui de flins sur seine) cependant ma dernière commande le 24/09 il manquait environ 100 euros de marchandise !  Voilà plus d'une semaine que je les ai contacté et je reste sans nouvelle. Nous sommes le 4 octobre. Voilà je suis sidéré. Donc si vous utilisez le drive soyez très prudent. Et je ne dois pas etre le seul à me plaindre vu que le SAV ne m'a toujours pas répondu après bientôt 2 semaines.Suite de l'histoire: finalement carrefour a fini par me rembourser, il est donc évident que je suis bien moins agacé. Mais je pense que tous les drives ne se valent pas. j'apprécie celui de Flins sur seine, pour mon autre expérience je suis bien plus mitigé. Merci au SAV","J'ai utilisé le drive de carrefour J'ai utilisé le drive de Chambourcy :-( (je suis très habitué à celui de flins sur seine) cependant ma dernière commande le 24/09 il manquait environ 100 euros de marchandise !  Voilà plus d'une semaine que je les ai contacté et je reste sans nouvelle. Nous sommes le 4 octobre. Voilà je suis sidéré. Donc si vous utilisez le drive soyez très prudent. Et je ne dois pas etre le seul à me plaindre vu que le SAV ne m'a toujours pas répondu après bientôt 2 semaines.Suite de l'histoire: finalement carrefour a fini par me rembourser, il est donc évident que je suis bien moins agacé. Mais je pense que tous les drives ne se valent pas. j'apprécie celui de Flins sur seine, pour mon autre expérience je suis bien plus mitigé. Merci au SAV",141.0,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,0,0,1,1
466,1159.0,4.0,Poon,Bonne gestion sur les achats liés aux tickets restaurant,"Merci à carrefour pour la clarté sur l'utilisation des tickets restaurant.
Le ticket de caisse mentionne ce qui est éligible aux tickets restaurant (absent dans les autres enseignes); cela qui permet de préparer ses course pour la prochaine fois et ne pas avoir de surprise à la caisse.

Par contre il faudrait améliorer le fonctionnement des drive. Je pense que c'est un soucis commun à tous les drive, la non disponibilité des produits alors qu'ils le sont lors de la commande  ...

Mon experience: Carrefour Pibrac","Thank you at Carrefour for clarity on the use of restaurant tickets.
The receipt mentions what is eligible for restaurant tickets (absent in other brands); This allows you to prepare your race for the next time and have no surprise at the checkout.

On the other hand, the operation of the drives should be improved. I think this is a concern common to all drive, the unavailability of products while they are when ordering ...

My experience: Pibrac crossroads",2020-08-30T12:43:35.000Z,Merci pour votre message et votre remarque. Je les ai transférés au directeur du magasin.,2020-08-31T08:38:25.382Z,"Merci à carrefour pour la clarté sur l'utilisation des tickets restaurant.Le ticket de caisse mentionne ce qui est éligible aux tickets restaurant (absent dans les autres enseignes); cela qui permet de préparer ses course pour la prochaine fois et ne pas avoir de surprise à la caisse.Par contre il faudrait améliorer le fonctionnement des drive. Je pense que c'est un soucis commun à tous les drive, la non disponibilité des produits alors qu'ils le sont lors de la commande  ...Mon experience: Carrefour Pibrac","Bonne gestion sur les achats liés aux tickets restaurant Merci à carrefour pour la clarté sur l'utilisation des tickets restaurant.Le ticket de caisse mentionne ce qui est éligible aux tickets restaurant (absent dans les autres enseignes); cela qui permet de préparer ses course pour la prochaine fois et ne pas avoir de surprise à la caisse.Par contre il faudrait améliorer le fonctionnement des drive. Je pense que c'est un soucis commun à tous les drive, la non disponibilité des produits alors qu'ils le sont lors de la commande  ...Mon experience: Carrefour Pibrac",92.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0
468,1177.0,4.0,Poon,Toujours du choix et de qualité à prix…,Toujours du choix et de qualité à prix abordable,Always choice and quality at affordable prices,2020-08-20T22:49:30.000Z,,,Toujours du choix et de qualité à prix abordable,Toujours du choix et de qualité à prix… Toujours du choix et de qualité à prix abordable,17.0,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,0,1,0,0
469,1202.0,4.0,Poon,Bonjour certes j ai eu 2 soucis…,"Bonjour certes j ai eu 2 soucis importants  mais quand ces soucis sont réparés et qu' après avoir aussi connu la concurrence bien pire au niveau de la livraison et qualités des produits je pense qu' il faut savoir dire que c est bien quand c est le cas, Merci donc  au directeur de carrefour wasquehal qui a un grand souci de  son client,  qui  est très professionnel  et  qui a été d une grande efficacité dans la gestion des problèmes que j ai pu rencontrer Merci de lui faire remonter ce commentaire","Hello certainly I had 2 important concerns but when these concerns are repaired and that after having also known the competition much worse in terms of delivery and products of the products I think that it must be known that it is when it is the Case, thank you therefore to the director of Carrefour Wasquehal who has a great concern for his client, who is very professional and who was of great efficiency in the management of the problems that I have encountered thank you for bringing him back this comment",2020-07-23T09:11:13.000Z,"Bonjour Chantal,",2020-07-30T18:15:39.166Z,"Bonjour certes j ai eu 2 soucis importants  mais quand ces soucis sont réparés et qu' après avoir aussi connu la concurrence bien pire au niveau de la livraison et qualités des produits je pense qu' il faut savoir dire que c est bien quand c est le cas, Merci donc  au directeur de carrefour wasquehal qui a un grand souci de  son client,  qui  est très professionnel  et  qui a été d une grande efficacité dans la gestion des problèmes que j ai pu rencontrer Merci de lui faire remonter ce commentaire","Bonjour certes j ai eu 2 soucis… Bonjour certes j ai eu 2 soucis importants  mais quand ces soucis sont réparés et qu' après avoir aussi connu la concurrence bien pire au niveau de la livraison et qualités des produits je pense qu' il faut savoir dire que c est bien quand c est le cas, Merci donc  au directeur de carrefour wasquehal qui a un grand souci de  son client,  qui  est très professionnel  et  qui a été d une grande efficacité dans la gestion des problèmes que j ai pu rencontrer Merci de lui faire remonter ce commentaire",100.0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0
470,1217.0,4.0,Poon,Bonne initiative,"Bonjour 
Je fais mes courses à carrefour venissieux et j'ai été ravie de la gestion de la personne qui m'a dis s'appeler  ""nabila"" hier soir vers 21h qui m'a invité à passer dans la zone des scannettes alors qu'il y avait du monde aux caisses. Très bonne initiative de sa part.","Good morning
I do my shopping at Carrefour Venissieux and I was delighted with the management of the person who told me to be called ""Nabila"" last night around 9 p.m. who invited me to go to the area of ​​the scales while he There were people at the cash desks. Very good initiative on his part.",2020-07-16T07:42:46.000Z,,,"Bonjour Je fais mes courses à carrefour venissieux et j'ai été ravie de la gestion de la personne qui m'a dis s'appeler  ""nabila"" hier soir vers 21h qui m'a invité à passer dans la zone des scannettes alors qu'il y avait du monde aux caisses. Très bonne initiative de sa part.","Bonne initiative Bonjour Je fais mes courses à carrefour venissieux et j'ai été ravie de la gestion de la personne qui m'a dis s'appeler  ""nabila"" hier soir vers 21h qui m'a invité à passer dans la zone des scannettes alors qu'il y avait du monde aux caisses. Très bonne initiative de sa part.",53.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0
471,1244.0,4.0,Poon,Réactivité carrefour,"Après m'être plaint du manque de sardines par 3 boîtes et du manque de graines de courge bio, le mal a été réparé. Bravo à l'équipe carrefour market du Touquet pour sa réactivité.","After complaining about the lack of sardines by 3 boxes and the lack of organic squash seeds, the evil was repaired. Bravo to the Carrefour Market du Touquet team for its responsiveness.",2020-06-27T12:41:20.000Z,,,"Après m'être plaint du manque de sardines par 3 boîtes et du manque de graines de courge bio, le mal a été réparé. Bravo à l'équipe carrefour market du Touquet pour sa réactivité.","Réactivité carrefour Après m'être plaint du manque de sardines par 3 boîtes et du manque de graines de courge bio, le mal a été réparé. Bravo à l'équipe carrefour market du Touquet pour sa réactivité.",35.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0
472,1250.0,4.0,Poon,Carrefour en ligne,En ce qui concerne les livraisons c'est un bon service les créneaux horaires sont larges et bien respectés.. pour ce qui est des produits livrés rien a dire les produits non disponibles sont remplacés par leur équivalent.. seul bémol les dlc des produits frais sont trop courtes c'est un point essentiel à revoir . à part ça je recommande ce service qui est très utile quand on n'est pas véhiculé comme moi .,"Regarding deliveries it is a good service, time slots are wide and well respected. With regard to the products delivered nothing to say the products not available are replaced by their equivalent. Only downside the DLC of fresh products are too short it is an essential point to review. Other than that I recommend this service which is very useful when you are not conveyed like me.",2020-06-25T16:23:13.000Z,,,En ce qui concerne les livraisons c'est un bon service les créneaux horaires sont larges et bien respectés.. pour ce qui est des produits livrés rien a dire les produits non disponibles sont remplacés par leur équivalent.. seul bémol les dlc des produits frais sont trop courtes c'est un point essentiel à revoir . à part ça je recommande ce service qui est très utile quand on n'est pas véhiculé comme moi .,Carrefour en ligne En ce qui concerne les livraisons c'est un bon service les créneaux horaires sont larges et bien respectés.. pour ce qui est des produits livrés rien a dire les produits non disponibles sont remplacés par leur équivalent.. seul bémol les dlc des produits frais sont trop courtes c'est un point essentiel à revoir . à part ça je recommande ce service qui est très utile quand on n'est pas véhiculé comme moi .,76.0,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1,0,1,0
474,1336.0,4.0,Poon,CARREFOUR OLLIOULES PERFORMANT MAIS PAS ASSEZ DE MASQUES,"Je voulais mettre 5 mais je ne le peux pas à cause des problèmes des masques. 

CARREFOUR OLLIOULES me donne toujours satisfaction, en particulier les hôtesses d'accueil qui, malheureusement, recoivent souvent les récriminations des clients.

Actuellement, les files sont très bien organisées et sécurisées compte tenu de l'affluence en cette période de confinement. Les rayons sont bien achalandés et on peut constater que les personnels les approvisionnent constamment.

UNE TRES BONNE INITIATIVE : enfin on pense aux personnes qui n'ont pas d'imprimante et on peut retirer des modèles vierges d'attestation à l'accueil.

Pourquoi pas 5 ? SIMPLEMENT à cause de Mr AlexandreBOMPARD, directeur de CARREFOUR qui nous a expliqué pendant plus de 20 mn sur BFM qu'il y aurait des masque dans ses enseignes.  j'avais l'impression qu'il serait aisé d'avoir des masques. Ce n'est vraiment pas le cas. Il devrait venir voir les files d'attente. Mardi plus de masques à 15 heures, mercredi plus de masques à 11 heures, enfin j'en ai eu aujourd'hui en arrivant à 8 heures.

Certaines caissières ont des remarques à cause du manque de masques.","I wanted to put 5 but I cannot because of the problems of the masks.

Carrefour Ollioules always gives me satisfaction, in particular the host hostesses which, unfortunately, often receive the recriminations of customers.

Currently, the queues are very well organized and secure given the crowd in this containment period. The shelves are well stocked and we can see that the staff are constantly supplied them.

A very good initiative: finally we think of people who do not have a printer and we can withdraw virgin models from certificate from reception.

Why not 5? Simply because of Mr Alexandrebompard, director of Carrefour who explained to us for more than 20 minutes on BFM that there would be masks in his brands. I felt like it would be easy to have masks. This is really not the case. He should come and see the queues. Tuesday more masks at 3 p.m. Wednesday more masks at 11 a.m., finally I had today when I arrived at 8 am.

Some cashiers have remarks because of the lack of masks.",2020-05-07T15:36:52.000Z,,,"Je voulais mettre 5 mais je ne le peux pas à cause des problèmes des masques. CARREFOUR OLLIOULES me donne toujours satisfaction, en particulier les hôtesses d'accueil qui, malheureusement, recoivent souvent les récriminations des clients.Actuellement, les files sont très bien organisées et sécurisées compte tenu de l'affluence en cette période de confinement. Les rayons sont bien achalandés et on peut constater que les personnels les approvisionnent constamment.UNE TRES BONNE INITIATIVE : enfin on pense aux personnes qui n'ont pas d'imprimante et on peut retirer des modèles vierges d'attestation à l'accueil.Pourquoi pas 5 ? SIMPLEMENT à cause de Mr AlexandreBOMPARD, directeur de CARREFOUR qui nous a expliqué pendant plus de 20 mn sur BFM qu'il y aurait des masque dans ses enseignes.  j'avais l'impression qu'il serait aisé d'avoir des masques. Ce n'est vraiment pas le cas. Il devrait venir voir les files d'attente. Mardi plus de masques à 15 heures, mercredi plus de masques à 11 heures, enfin j'en ai eu aujourd'hui en arrivant à 8 heures.Certaines caissières ont des remarques à cause du manque de masques.","CARREFOUR OLLIOULES PERFORMANT MAIS PAS ASSEZ DE MASQUES Je voulais mettre 5 mais je ne le peux pas à cause des problèmes des masques. CARREFOUR OLLIOULES me donne toujours satisfaction, en particulier les hôtesses d'accueil qui, malheureusement, recoivent souvent les récriminations des clients.Actuellement, les files sont très bien organisées et sécurisées compte tenu de l'affluence en cette période de confinement. Les rayons sont bien achalandés et on peut constater que les personnels les approvisionnent constamment.UNE TRES BONNE INITIATIVE : enfin on pense aux personnes qui n'ont pas d'imprimante et on peut retirer des modèles vierges d'attestation à l'accueil.Pourquoi pas 5 ? SIMPLEMENT à cause de Mr AlexandreBOMPARD, directeur de CARREFOUR qui nous a expliqué pendant plus de 20 mn sur BFM qu'il y aurait des masque dans ses enseignes.  j'avais l'impression qu'il serait aisé d'avoir des masques. Ce n'est vraiment pas le cas. Il devrait venir voir les files d'attente. Mardi plus de masques à 15 heures, mercredi plus de masques à 11 heures, enfin j'en ai eu aujourd'hui en arrivant à 8 heures.Certaines caissières ont des remarques à cause du manque de masques.",184.0,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0
475,1402.0,4.0,Poon,MERCI AU CARREFOUR GENERAL LECLERC A…,"MERCI AU CARREFOUR GENERAL LECLERC A PARIS 75014 dans les circonstances actuelles tout est mis en oeuvre pour notre sécurité sanitaire, filtrage des entrées pour éviter trop de clients en même temps dans le magasin, tout se passe bien grâce au personnel et aux vigiles
bravo","Thank you at the Carrefour General Leclerc in Paris 75014 in current circumstances everything is done for our health security, filtering of entries to avoid too many customers at the same time in the store, everything is going well thanks to the staff and the guards
cheer",2020-03-18T16:21:20.000Z,,,"MERCI AU CARREFOUR GENERAL LECLERC A PARIS 75014 dans les circonstances actuelles tout est mis en oeuvre pour notre sécurité sanitaire, filtrage des entrées pour éviter trop de clients en même temps dans le magasin, tout se passe bien grâce au personnel et aux vigilesbravo","MERCI AU CARREFOUR GENERAL LECLERC A… MERCI AU CARREFOUR GENERAL LECLERC A PARIS 75014 dans les circonstances actuelles tout est mis en oeuvre pour notre sécurité sanitaire, filtrage des entrées pour éviter trop de clients en même temps dans le magasin, tout se passe bien grâce au personnel et aux vigilesbravo",51.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0
476,1590.0,4.0,Poon,des prix raisonnables et moins chers…,des prix raisonnables et moins chers que d'autre magasins !,Reasonable prices and cheaper than other stores!,2019-07-21T02:48:54.000Z,,,des prix raisonnables et moins chers que d'autre magasins !,des prix raisonnables et moins chers… des prix raisonnables et moins chers que d'autre magasins !,16.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0,1,0,0
477,1600.0,4.0,Poon,Beaucoup de choix mais le pain n'est pas tres bon,Beaucoup de choix dans tous les produits mais des progres a faire sur la qualite du pain ...,Lots of choices in all products but progress to be made on the quality of bread ...,2019-06-27T13:09:47.000Z,,,Beaucoup de choix dans tous les produits mais des progres a faire sur la qualite du pain ...,Beaucoup de choix mais le pain n'est pas tres bon Beaucoup de choix dans tous les produits mais des progres a faire sur la qualite du pain ...,28.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0
478,1620.0,4.0,Poon,Ayant toujours fait mes courses à…,"Ayant toujours fait mes courses à Carrefour, je ne me vois pas changer ! Le service a toujours été de qualité et efficace.","Having always done my shopping at Carrefour, I don't see myself changing! The service has always been of quality and efficient.",2019-05-07T13:29:20.000Z,,,"Ayant toujours fait mes courses à Carrefour, je ne me vois pas changer ! Le service a toujours été de qualité et efficace.","Ayant toujours fait mes courses à… Ayant toujours fait mes courses à Carrefour, je ne me vois pas changer ! Le service a toujours été de qualité et efficace.",29.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0
479,1624.0,4.0,Poon,Bonsoir,"Bonsoir

Je felicite le groupe Carrefour pour la qualité des fruits et légumes et pour avoir compris The futur....
Le bio devient accessible même pour une famille monoparentale à moindres revenus (à condition de cuisiner un peu).
Le bio rime pour moi avec le 0 dechet.
Alors bemol: le lait bio est toujours sous bouteille en plastique, il faut privilegier les briques en cartons.Les herbes automatiques surgelées ne sont guère presentes pourtant elles sont source de grands bienfaits.
Ce ne sont pas les herbes sechees bio de certaines marques qui vont les remplacer.Les emballages de yaourts doivent être négociés.Avec ou sans....
Le bio rime avec le zero déchet alors donner à vos nouveaux clients adeptent du bio cette possibilité. 

Merci.","Good evening

I femish the Carrefour group for the quality of fruits and vegetables and for understanding The Future ....
The organic becomes accessible even for a single -parent family at least income (provided you cook a little).
The organic rhymes for me with the 0 Dechet.
So bemol: organic milk is always under plastic bottle, it is necessary to privilege the cardboard bricks. Frozen automatic herbs are hardly present, however, they are a source of large benefits.
It is not organic drying herbs of certain brands that will replace them. Yogurt packaging must be negotiated. With or without ....
The organic rhymes with the zero waste then give your new customers adept organic this possibility.

THANKS.",2019-04-25T22:50:46.000Z,,,"BonsoirJe felicite le groupe Carrefour pour la qualité des fruits et légumes et pour avoir compris The futur....Le bio devient accessible même pour une famille monoparentale à moindres revenus (à condition de cuisiner un peu).Le bio rime pour moi avec le 0 dechet.Alors bemol: le lait bio est toujours sous bouteille en plastique, il faut privilegier les briques en cartons.Les herbes automatiques surgelées ne sont guère presentes pourtant elles sont source de grands bienfaits.Ce ne sont pas les herbes sechees bio de certaines marques qui vont les remplacer.Les emballages de yaourts doivent être négociés.Avec ou sans....Le bio rime avec le zero déchet alors donner à vos nouveaux clients adeptent du bio cette possibilité. Merci.","Bonsoir BonsoirJe felicite le groupe Carrefour pour la qualité des fruits et légumes et pour avoir compris The futur....Le bio devient accessible même pour une famille monoparentale à moindres revenus (à condition de cuisiner un peu).Le bio rime pour moi avec le 0 dechet.Alors bemol: le lait bio est toujours sous bouteille en plastique, il faut privilegier les briques en cartons.Les herbes automatiques surgelées ne sont guère presentes pourtant elles sont source de grands bienfaits.Ce ne sont pas les herbes sechees bio de certaines marques qui vont les remplacer.Les emballages de yaourts doivent être négociés.Avec ou sans....Le bio rime avec le zero déchet alors donner à vos nouveaux clients adeptent du bio cette possibilité. Merci.",115.0,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,0,1,0,0
480,1633.0,4.0,Poon,parfait,"Je n'ai jamais eu de probleme avec carrefour, 

je privilégie toujours le commerce français en dépit des prix, mais toujours satisfait de ce choix !

En espérant que les prochaines experiences continuent d'être aussi bonne !","I never had a problem with Carrefour,

I always favor French trade despite prices, but always satisfied with this choice!

Hoping that the next experiences continue to be so good!",2019-04-04T18:07:15.000Z,,,"Je n'ai jamais eu de probleme avec carrefour, je privilégie toujours le commerce français en dépit des prix, mais toujours satisfait de ce choix !En espérant que les prochaines experiences continuent d'être aussi bonne !","parfait Je n'ai jamais eu de probleme avec carrefour, je privilégie toujours le commerce français en dépit des prix, mais toujours satisfait de ce choix !En espérant que les prochaines experiences continuent d'être aussi bonne !",36.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0
484,1682.0,4.0,Poon,Bon magasin,"Bon magasin , un peu cher , beaucoup de choix , continuer dans ce sens et essayer de baisser vos prix.","Good store, a little expensive, a lot of choice, continue in this direction and try to lower your prices.",2018-11-03T18:30:23.000Z,,,"Bon magasin , un peu cher , beaucoup de choix , continuer dans ce sens et essayer de baisser vos prix.","Bon magasin Bon magasin , un peu cher , beaucoup de choix , continuer dans ce sens et essayer de baisser vos prix.",23.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0
485,1720.0,4.0,Poon,Assistant caisse Alexis desa,"Cette après midi j’ai acheté des chaussures 2ème remboursé dans cart fidélité mais pas sold dans cart fidélité  , j’ai réclamé des articles pas sold  ça temps j’ai raconté un jeune homme assistant caisse il s’appelle ALexis il est désagréable, mal parler avec client comportement mauvais, jette des articles","This afternoon I bought 2nd shoes reimbursed in Cart Lidelity but not sold in Cart Lidelity, I asked for items not sold that I told a young man assistant checkout he is called Alexis he is unpleasant, badly Talking with a bad behavior customer, throws items",2018-06-20T17:41:35.000Z,,,"Cette après midi j’ai acheté des chaussures 2ème remboursé dans cart fidélité mais pas sold dans cart fidélité  , j’ai réclamé des articles pas sold  ça temps j’ai raconté un jeune homme assistant caisse il s’appelle ALexis il est désagréable, mal parler avec client comportement mauvais, jette des articles","Assistant caisse Alexis desa Cette après midi j’ai acheté des chaussures 2ème remboursé dans cart fidélité mais pas sold dans cart fidélité  , j’ai réclamé des articles pas sold  ça temps j’ai raconté un jeune homme assistant caisse il s’appelle ALexis il est désagréable, mal parler avec client comportement mauvais, jette des articles",53.0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0,0,1
